ID,SeasonCode,ProductCode,CycleCode,CountryCode,Biz_unit_Code,CatCode,SubCatCode,UnitBaseCode,GenderCode,GroupCode,ColourCode,First_Sale_Date,PVP,Dist_phase,Units_Sold,Stock,Flop
5.64E+58,5,16,1,4,4,4,9,26,2,10,1,20160401,3.00,1,120,70,0
56142D61,5,2,2,7,4,4,9,45,2,8,2,20160322,5.00,0,59,161,0
56145298,5,2,2,7,3,3,10,112,2,8,5,20160315,4.00,2,58,322,1
5612CD09,5,2,1,4,3,3,8,522,1,10,1,20160302,4.00,3,47,120,0
5414B525,4,26,2,1,3,11,28,160,2,2,7,20151209,10.00,45,15,284,1
55CEA157,5,2,2,7,4,4,9,100,2,8,2,20151230,9.00,3,64,148,0
55CEC593,5,3,2,2,4,4,9,167,2,8,2,20160125,9.00,1,53,161,0
56514501,5,16,2,4,4,4,9,26,2,9,10,20160318,2.50,5,276,112,0
56512670,5,16,2,4,4,4,9,26,2,9,5,20160318,2.50,5,290,203,0
56504343,5,36,2,4,3,3,8,407,2,8,2,20160224,5.00,0,1,34,0
55CCA852,5,1,2,4,3,3,8,162,1,8,1,20160108,3.00,0,47,125,0
55CAB654,5,45,2,1,4,15,43,164,2,8,1,20160102,4.50,2,40,91,0
55CC2D29,5,1,2,4,4,4,9,95,2,8,1,20151229,4.00,2,97,179,0
55CC8315,5,16,2,4,3,3,8,217,1,8,1,20160813,3.00,0,0,0,0
55C99767,5,33,2,2,3,8,25,249,2,8,1,20160203,6.50,0,1,1,0
55CA8808,5,33,2,2,4,15,40,159,2,8,2,20160223,8.00,0,15,181,0
55E05892,5,92,2,1,4,15,43,435,2,8,13,20160128,3.50,0,10,424,1
5609A565,5,3,1,4,3,3,8,25,1,10,2,20160307,5.00,1,118,197,0
56082278,5,33,2,2,3,8,25,213,2,9,2,0,5.00,0,0,0,0
56094064,5,7,2,1,4,4,12,186,1,2,1,20160318,11.50,0,201,162,0
56099B55,5,3,1,4,3,3,8,25,2,10,2,20160307,5.00,1,214,54,0
5609C901,5,13,2,2,3,3,8,108,2,9,8,20160302,5.00,3,44,115,0
5609CE06,5,13,2,2,3,3,8,108,2,9,3,20160302,5.00,3,29,140,0
55CC9C40,5,1,2,4,3,3,8,162,1,9,8,20151230,3.00,0,69,97,0
55D0DA26,5,20,1,1,3,8,15,36,2,10,13,20151231,4.50,0,98,179,0
55CE7513,6,6,1,7,4,4,9,339,2,10,9,20160103,9.00,3,35,568,1
55CE6F07,6,6,1,7,4,4,9,339,2,10,2,20160103,9.00,3,105,410,1
55ED7448,5,7,2,2,4,4,12,77,1,8,2,20160222,10.00,1,143,147,0
55EE8E30,5,1,2,4,4,4,9,95,2,8,5,20160221,4.00,0,62,155,0
55EE7202,5,1,2,4,4,4,9,95,2,8,1,20160220,4.00,0,80,127,0
55EEB266,5,16,2,4,4,4,12,46,1,9,2,0,2.50,0,0,0,0
55EEF129,5,1,2,4,4,4,12,93,1,9,13,20160111,2.50,0,117,176,0
55ED1A58,5,1,2,4,4,4,12,93,1,8,1,0,5.00,0,61,78,0
55ECEC12,5,2,1,4,4,4,9,45,2,10,3,20160208,3.00,0,34,168,0
56030B75,5,10,2,2,3,3,10,15,2,2,5,20160331,8.00,0,18,220,0
56031080,5,10,1,2,3,3,10,15,2,10,1,20160301,6.50,2,51,91,0
55DFA513,5,5,1,7,3,3,8,59,2,10,2,20160201,5.00,1,99,43,0
55DF6C56,5,1,2,4,4,4,12,93,1,2,9,20160211,6.50,4,58,177,0
55DF3C08,5,3,2,1,4,4,9,340,2,8,3,20160310,9.00,0,119,121,0
55DF7565,5,1,2,4,4,4,12,93,1,2,11,20160208,6.50,1,31,262,1
55DF8E90,5,101,1,4,3,3,10,537,2,10,1,20160331,1.50,18,21,278,1
55DF9901,5,6,1,1,3,3,11,427,2,10,2,20160205,6.50,5,4,123,0
55DF3096,5,33,2,1,4,15,40,159,2,8,2,20160302,8.00,3,25,197,0
55E7B173,5,6,2,7,4,4,9,127,2,2,11,0,10.00,0,0,0,0
55C81076,5,9,2,1,3,3,8,498,1,2,4,20160324,8.00,0,32,221,1
55E64812,5,10,2,2,3,3,10,15,2,2,2,20160315,9.00,2,68,125,0
560FA703,5,3,2,1,4,4,9,340,2,2,11,20160208,12.50,1,13,105,0
5.61E+46,5,16,2,4,4,15,40,247,2,9,1,20160406,3.00,3,17,126,0
56781335,5,24,2,2,4,4,12,193,1,8,5,20160331,5.00,4,44,147,0
565DA872,5,16,2,4,4,4,9,26,2,9,3,20160318,2.50,0,68,844,1
565D9D61,5,16,2,4,4,4,9,26,2,9,12,20160328,2.50,1,266,215,0
55D0D218,5,19,1,1,3,8,15,35,2,10,13,20160102,4.50,2,102,85,0
55D0ED45,5,20,1,1,3,8,16,37,1,10,13,20160102,4.50,2,99,165,0
55DE0B03,5,83,2,1,3,8,36,371,2,8,13,20160109,5.00,0,40,55,0
55EBC012,5,3,2,5,4,4,12,24,1,2,2,20160203,10.00,3,18,187,0
56513080,5,16,2,4,4,4,9,26,2,9,1,20160318,2.50,5,192,297,0
56508610,5,16,2,4,3,3,10,104,2,8,5,20160329,3.00,2,30,176,0
55CCAE58,5,1,2,4,3,3,8,162,1,8,8,20160108,3.00,0,59,103,0
55CC9634,5,1,2,4,3,3,8,162,1,9,2,20151230,3.00,0,59,169,0
55C9C008,5,33,2,2,4,15,40,142,2,8,3,20160109,8.00,9,8,123,0
55CC4856,5,1,2,4,4,4,12,93,1,9,1,20160111,4.00,0,56,190,0
55CAD585,5,33,2,2,4,15,41,163,1,8,2,20160224,8.00,3,47,167,0
55CA3222,5,3,2,1,3,3,8,432,2,2,1,20160209,9.00,2,34,127,0
55CCB363,5,1,2,4,3,3,8,162,1,8,2,20160108,3.00,0,22,171,0
55CD9B95,5,6,2,2,3,3,6,106,1,8,2,20160127,8.00,0,73,105,0
55DFAF23,5,9,1,7,3,3,8,498,1,10,2,20160220,5.00,0,62,27,0
55CBCD33,5,7,2,2,3,3,6,13,1,2,2,20160219,9.00,0,26,297,1
55D45F27,5,6,1,4,4,4,12,154,1,10,2,20160216,6.50,16,75,343,0
55D00E22,5,1,1,4,4,4,12,93,1,10,8,20160105,2.00,5,89,166,0
55EECB91,5,16,2,4,4,4,12,46,1,9,9,0,2.50,0,0,0,0
55EFCA46,5,25,2,7,3,3,8,441,1,2,2,20160220,9.00,0,38,228,1
55A2BF23,5,10,2,4,4,4,9,14,2,9,5,20160111,5.00,0,123,168,0
55A2C832,5,10,2,4,4,4,9,14,2,9,2,20160111,5.00,0,89,234,0
55A2D141,5,10,2,4,4,4,9,14,2,9,4,20160111,5.00,0,163,135,0
55D46B39,5,6,1,4,4,4,12,154,1,10,8,20160211,6.50,11,74,240,0
55CF5F47,5,6,1,4,3,3,8,457,1,10,1,20160126,5.00,2,45,174,0
55D1D173,5,11,2,2,3,3,11,17,1,8,2,20151230,5.00,3,168,71,0
55CF7165,5,6,1,4,3,3,10,474,2,10,2,20160108,5.00,0,69,63,0
55CEA561,5,2,2,7,4,4,9,100,2,8,1,20151230,9.00,3,23,273,1
55D41654,5,6,1,4,4,4,9,339,2,10,4,20160215,6.50,1,100,271,0
55D0DC28,5,19,1,1,3,8,16,82,1,10,13,20151231,4.50,0,45,189,0
55D1DB83,5,11,2,2,3,3,11,17,2,8,11,20160102,5.00,2,37,43,0
55D40234,6,6,1,4,4,4,9,339,2,10,2,20160216,6.50,2,177,355,1
55D74B75,5,2,1,4,3,3,10,98,2,10,3,20160219,3.00,0,26,270,0
55D43585,5,5,1,4,4,4,12,18,1,10,2,20160201,5.00,1,104,246,0
55D0E739,5,19,1,1,3,8,16,82,1,10,1,20160103,4.50,3,117,64,0
55D3F925,5,6,1,4,4,4,9,339,2,10,2,20160215,6.50,1,162,111,0
55CF6E62,5,6,1,4,3,3,10,474,2,10,4,20160108,5.00,0,53,126,0
55CF4218,5,5,1,4,3,3,8,59,1,10,2,20151229,5.00,0,92,62,0
55C44707,5,6,2,7,4,4,9,276,2,2,11,20160317,7.50,0,198,110,0
55C37496,5,5,2,2,4,4,12,18,1,2,2,20160208,6.50,1,31,239,0
55CF6149,5,6,1,4,3,3,8,457,1,10,2,20160127,5.00,3,64,174,0
55D2E852,5,3,2,1,4,4,9,340,2,2,9,20151230,17.50,3,63,110,0
55CF1068,5,6,2,7,3,3,10,120,2,8,2,20160115,5.00,0,52,99,0
55D32816,5,6,2,7,4,4,9,276,2,2,2,20160115,6.50,0,67,180,0
55D2F060,5,3,2,1,3,3,11,450,1,2,2,20160104,11.50,4,31,316,1
55C41456,5,4,1,1,3,3,8,126,1,10,10,20151231,6.50,4,13,262,1
55D2C315,5,1,2,4,4,4,12,93,1,8,2,20160302,5.00,3,68,180,0
55D43E94,5,5,1,4,4,4,12,18,1,10,8,20160202,5.00,2,172,134,0
55D45921,5,6,1,4,4,4,12,154,1,10,2,20160211,6.50,11,46,478,1
55C50D05,5,4,2,1,3,3,10,55,2,8,2,20160107,9.00,0,47,247,0
55C42472,5,4,2,1,3,3,8,126,1,8,1,20160109,9.00,0,16,169,0
55C4D044,5,30,2,4,3,8,24,80,1,9,2,20160115,3.50,0,118,114,0
55D2DD41,5,1,2,4,4,4,12,93,1,8,8,20160311,5.00,12,81,49,0
55C43E98,5,2,2,7,4,4,9,45,2,8,2,20160330,6.50,31,4,73,0
55CF9298,5,3,2,7,4,4,9,343,2,2,2,20160104,9.00,4,110,102,0
55CECA98,5,6,2,2,3,3,11,107,2,2,11,20160126,8.00,0,156,18,0
55DA0674,5,2,2,7,3,3,10,98,2,8,2,20160125,6.50,1,41,114,0
55C37597,5,13,2,2,3,3,8,108,2,2,1,20160105,8.00,9,24,127,0
55C38917,5,10,2,2,3,3,11,75,1,2,1,20160213,8.00,6,19,197,0
55CF8888,6,6,1,4,3,3,10,474,2,10,2,20160108,5.00,0,47,269,1
55E14C36,5,82,2,1,3,8,16,82,1,9,1,20160104,5.50,4,102,140,0
55E3F214,5,3,2,5,4,4,9,116,2,2,2,20160104,11.50,4,84,190,0
55E23670,5,3,1,5,3,3,6,10,1,10,8,20160109,6.50,0,36,79,0
560BA173,5,6,1,1,3,3,8,457,1,10,2,20160302,5.00,3,39,95,0
5606C832,5,83,2,1,4,15,33,378,1,9,13,20160224,3.00,3,1,176,0
55EA2399,5,33,2,1,4,15,41,143,1,8,2,20160302,9.00,3,7,130,0
56049A74,5,64,2,1,3,8,37,135,1,8,2,20160312,1.50,0,58,16,0
5621EE82,5,16,2,4,4,4,9,26,2,8,11,20160509,5.00,1,219,197,0
56672096,5,33,2,2,4,15,40,159,2,8,1,20160401,6.50,1,12,61,0
55FBAD89,5,83,2,5,3,8,37,365,1,8,13,20160330,3.00,0,13,6,0
55C77B27,5,13,2,2,3,3,8,108,1,8,2,20151230,6.50,3,28,141,0
55C73D65,5,4,2,4,4,4,12,152,1,9,8,20160122,8.00,0,33,113,0
55C63E10,5,22,2,7,4,4,12,86,1,2,8,20160104,6.50,8,10,333,1
55FB5D09,5,7,2,5,3,3,6,13,1,2,8,20160314,13.00,1,107,117,0
55FE7602,5,6,2,4,3,3,11,431,2,8,11,20160301,4.00,2,49,69,0
55FD9F87,5,7,2,4,3,3,8,231,1,2,8,20160320,10.00,7,88,206,0
55EA9E22,5,25,2,7,3,3,8,441,1,2,2,20160218,10.00,0,58,76,0
55EAEC00,5,4,2,1,3,3,8,126,2,2,9,20160126,10.00,0,53,138,0
5604A282,5,64,2,1,4,15,33,439,1,8,2,20160311,1.50,0,73,12,0
55D9CE18,5,6,2,7,4,4,9,276,2,8,11,20160216,6.50,2,106,100,0
55D9E238,5,6,2,7,4,4,9,276,2,8,2,20160215,6.50,1,159,74,0
55E59432,5,1,2,5,3,3,8,459,1,2,2,20151231,8.00,4,27,221,0
55E11379,5,33,2,1,3,8,24,250,1,8,1,20160114,6.50,0,9,150,1
55E2A177,5,1,2,4,3,3,10,109,2,8,1,20151230,3.00,3,53,161,0
55E1B541,5,33,2,2,3,8,24,201,1,8,2,0,6.50,0,10,101,0
55E47646,5,3,2,4,3,3,8,25,1,9,2,20160126,6.50,2,47,97,0
55E21335,6,3,1,5,3,3,11,102,2,10,2,20160105,9.00,9,82,175,0
55E22452,5,1,2,5,3,3,11,458,1,2,2,20160118,10.00,0,10,93,0
56115432,5,16,2,4,4,15,40,247,2,9,2,20160407,3.00,4,23,70,0
56112383,5,10,2,2,4,4,9,14,2,2,11,20160318,8.00,0,63,154,0
55FE7E10,5,6,2,4,3,3,11,431,1,8,11,20160229,4.00,1,54,95,0
55FD9375,5,3,2,4,3,3,6,463,1,2,1,20160210,8.00,3,27,156,0
5602A876,5,10,2,2,3,3,11,75,1,9,2,20160225,5.00,0,36,159,0
55E33B31,5,1,2,4,3,3,8,162,1,2,1,0,5.00,0,0,0,0
562D1E46,5,16,2,2,3,3,10,318,2,8,3,20160331,5.00,0,64,46,0
55FF4A14,5,4,2,4,4,4,9,54,2,10,2,20160202,7.50,2,30,145,0
55FF5424,5,4,1,4,3,3,10,55,2,10,3,20160309,6.50,0,26,215,0
55FC0E86,5,1,2,4,3,3,10,109,2,2,2,0,4.00,0,0,0,0
55FB5298,5,3,2,5,3,3,6,10,1,2,2,20160229,7.50,1,40,95,0
566E9606,5,9,2,1,3,3,10,241,2,2,11,20160305,8.00,6,71,84,0
566E8F99,5,9,2,1,3,3,10,241,2,2,2,20160308,8.00,2,127,85,0
56274347,5,33,2,1,3,8,25,249,2,8,2,20160413,6.50,3,50,43,0
56C9AD25,5,14,2,4,3,3,8,217,1,9,2,20160427,3.00,0,97,210,0
56C9A820,5,14,2,4,3,3,8,217,1,9,2,20160426,3.00,0,105,173,0
55EA1787,5,5,2,2,4,4,12,18,1,2,2,20160202,9.00,9,82,195,0
56B74008,5,16,1,4,3,3,8,217,2,10,8,20160229,1.50,8,13,85,0
56B72581,5,16,1,4,3,3,8,217,2,10,2,20160305,1.50,13,34,113,0
56B73799,5,16,1,4,3,3,8,217,1,10,2,20160227,1.50,6,9,244,1
56B75933,5,16,1,4,3,3,8,217,2,10,10,20160228,1.50,7,7,122,0
56D00953,5,90,1,4,3,3,10,213,2,9,2,0,2.50,0,0,0,0
56D06B51,5,24,1,4,3,3,8,223,1,10,2,20160510,1.50,10,90,233,0
56D00347,5,90,1,4,3,3,10,213,2,9,3,0,2.50,0,0,0,0
562D1234,5,9,2,2,4,4,12,175,1,8,8,20160308,5.00,9,79,40,0
57E60E26,5,7,2,5,4,4,12,186,1,2,2,20160701,15.00,2,0,1,0
57E60820,5,7,2,5,4,4,12,186,1,2,3,0,15.00,0,0,0,0
579A3E18,5,16,2,2,4,4,9,167,2,8,2,20160516,4.00,1,838,54,0
579AC553,5,16,2,2,3,3,10,318,2,8,4,20160516,3.00,1,158,359,1
56F8CD89,5,87,2,4,3,3,8,407,2,8,2,20160512,5.00,4,48,276,1
5756D763,5,9,2,1,3,3,10,241,2,8,2,0,6.50,0,0,0,0
571B0B55,5,5,1,4,4,4,12,406,1,10,2,20160426,3.00,2,102,626,1
571B2F91,5,9,1,4,4,4,12,222,1,10,5,20160509,3.00,1,135,388,0
571B6141,5,9,2,4,3,3,8,538,1,10,4,20160510,3.00,2,97,44,0
571B7F71,5,5,2,2,4,4,12,18,1,2,1,0,9.00,0,0,0,0
56DEBE18,5,16,2,2,3,3,8,170,1,8,1,20160330,4.00,3,91,46,0
56DEC323,5,16,2,2,3,3,8,170,2,8,2,20160331,4.00,4,36,141,0
56DEC929,5,16,2,2,3,3,8,170,1,8,1,20160331,4.00,4,59,75,0
5.76E+10,5,9,2,1,4,4,9,188,2,2,9,20160608,8.00,0,0,1,0
571BCF51,5,13,2,2,3,3,8,108,2,8,15,0,6.50,0,0,0,0
571ACC92,5,9,2,4,4,4,12,155,1,8,2,20160318,8.00,0,40,336,1
5740F157,5,33,2,2,3,8,24,250,1,8,11,20160313,5.00,7,26,299,1
57407C40,5,1,2,5,4,4,12,171,1,8,2,20160301,5.00,1,43,217,0
57074896,5,13,2,2,4,4,12,77,1,9,1,0,6.50,0,0,0,0
5740F662,5,33,2,2,4,15,41,163,1,8,11,20160308,6.50,2,21,308,1
57406517,5,22,2,5,4,4,12,171,1,8,2,20160301,7.50,1,84,150,0
57073D85,5,13,2,2,4,4,12,77,1,9,3,0,6.50,0,0,0,0
5704D367,5,83,2,5,3,8,37,365,1,8,13,20160412,3.50,0,112,57,0
5702D456,5,7,2,5,3,3,8,231,1,8,8,20160315,10.00,2,130,161,0
5702B222,5,7,2,5,4,4,12,233,1,2,9,20160314,10.00,1,142,204,0
580A7949,5,16,2,5,4,4,12,46,1,9,8,20160502,3.00,2,255,184,0
580A8157,5,16,2,5,4,4,12,46,1,9,2,20160503,3.00,0,270,266,0
580A8D69,5,16,2,5,4,4,12,46,1,9,1,20160502,3.00,2,408,80,0
580A9678,5,16,2,5,4,4,12,46,1,9,13,20160502,3.00,2,343,117,0
580AA492,5,16,2,5,3,3,10,104,2,8,3,20160510,3.00,10,161,66,0
580AA997,5,16,2,5,3,3,10,104,2,8,1,20160507,3.00,7,97,161,0
580AAF03,5,16,2,5,3,3,10,104,2,8,2,20160509,3.00,9,130,220,0
580AB408,5,16,2,5,3,3,8,217,1,8,1,20160502,3.00,8,90,310,1
580AB913,5,16,2,5,3,3,8,217,1,8,2,20160505,3.00,0,53,344,1
580ABE18,5,16,2,5,3,3,8,217,1,8,1,20160502,3.00,8,77,274,1
58862105,5,6,2,5,3,3,11,431,2,8,11,20160510,5.00,2,86,439,1
57771113,5,8,2,5,3,3,8,25,1,8,8,0,6.50,0,0,0,0
57168D05,5,36,2,2,3,3,10,492,2,8,11,20160225,8.00,0,53,319,1
5714B129,5,16,2,2,3,3,8,170,1,8,1,20160224,3.00,0,48,156,0
57162804,5,16,2,2,4,4,9,167,2,8,1,20160224,4.00,0,188,39,0
57135480,5,16,2,5,3,3,8,217,1,8,8,20160331,4.00,4,17,220,1
578BFC68,5,92,2,5,3,8,15,552,2,8,2,20160601,3.00,24,0,194,1
570D5141,5,64,2,5,4,15,73,338,2,8,11,20160225,1.00,0,73,158,0
57146149,5,16,2,2,4,4,12,171,1,8,2,20160224,4.00,0,72,241,0
57136395,5,16,2,5,3,3,8,217,1,8,2,20160328,4.00,1,16,405,1
57167177,5,36,2,2,4,4,9,323,2,8,11,20160225,8.00,0,47,89,0
57165650,5,16,2,2,4,4,9,167,2,8,11,20160224,3.00,0,118,19,0
5713F642,5,16,2,5,4,4,9,167,2,8,2,20160210,5.00,3,38,77,0
55C84F39,5,30,2,4,3,8,25,81,2,9,2,20160115,3.50,0,169,60,0
55DF8985,5,101,1,4,3,3,10,537,2,10,2,20160405,1.50,23,18,213,1
55DF9F07,5,6,1,1,3,3,11,427,1,10,4,20160219,6.50,0,23,117,0
55E79C52,5,66,2,4,3,3,10,213,2,9,4,0,5.00,0,0,0,0
55F06804,5,1,1,4,3,3,10,109,2,10,4,20160202,2.50,2,30,138,0
55F19A10,5,41,1,1,3,8,37,370,1,10,2,20160121,2.00,0,23,9,0
560B6008,5,9,2,7,3,3,8,498,1,2,2,20160229,8.00,1,67,70,0
56102A34,5,9,2,1,4,4,9,243,2,8,11,20160406,6.50,3,26,238,0
56780D29,5,24,2,2,4,4,12,193,1,8,8,20160328,5.00,1,74,232,0
55EAF105,5,4,2,1,4,4,12,152,1,2,8,20160225,15.00,4,23,189,0
55D44E10,5,5,1,4,4,4,12,18,1,10,2,20160203,5.00,3,68,303,0
55CF4723,5,5,1,4,3,3,8,59,2,10,1,20151230,5.00,0,40,200,0
55EB4185,5,3,2,7,4,4,9,343,2,2,2,20160202,9.00,2,59,99,0
565A3690,5,33,2,1,4,15,40,159,2,8,2,20160509,6.50,1,55,155,0
55CC6383,5,1,2,4,4,4,12,93,1,9,2,20160103,4.00,3,93,207,0
55C9B800,5,33,2,2,4,15,40,142,2,9,1,20151230,6.50,0,17,98,0
55CC3638,5,1,2,4,4,4,9,95,2,8,2,20151230,4.00,3,141,99,0
55CB0129,5,45,2,1,4,15,43,164,2,8,1,20160115,4.50,0,51,117,0
55CA4844,5,33,2,2,4,15,40,142,2,8,2,20151229,8.00,0,25,283,1
56898298,5,53,2,1,3,3,8,215,1,8,1,20160503,5.00,3,109,126,0
55DFDD69,5,101,1,4,4,4,9,27,2,10,1,20160412,1.50,2,40,456,1
55E00913,5,101,1,4,4,4,9,27,2,10,5,20160412,1.50,2,22,266,1
55DF6145,5,1,2,4,3,3,10,109,2,2,9,20160218,5.00,0,42,126,0
565EB642,5,16,2,4,4,4,12,46,1,9,1,20160407,3.00,7,168,14,0
56C12E50,5,28,2,1,4,13,46,468,1,10,8,0,4.00,0,0,0,0
55E43F91,5,1,2,4,3,3,6,489,1,8,1,20160104,6.50,8,29,233,1
55EAE795,5,4,2,1,3,3,8,126,1,2,2,20160202,11.50,9,23,124,0
55E3E399,6,1,1,4,4,4,9,348,2,10,2,20160104,5.00,4,94,293,0
55E43480,5,1,1,4,3,3,10,344,2,10,2,20160107,5.00,11,35,287,1
5604EC56,5,9,2,4,3,3,10,241,2,8,2,20160405,6.50,2,23,248,1
56D81614,5,34,2,2,3,3,8,242,2,2,2,20160509,8.00,9,21,295,1
573B0440,5,43,2,1,4,15,72,337,1,8,10,20160315,3.00,2,48,181,0
573AFB31,5,118,2,2,4,15,48,436,1,8,13,0,3.50,0,0,0,0
56E94008,5,7,1,4,4,4,12,233,1,10,8,20160509,3.00,1,168,272,0
56E7DC52,5,91,2,1,4,4,9,340,2,2,2,0,10.00,0,0,0,0
56E92682,5,7,1,4,4,4,12,233,1,10,8,20160509,3.00,1,207,87,0
56E92C88,5,7,1,4,4,4,12,233,1,10,2,20160509,3.00,1,133,432,0
56E93800,5,7,1,4,4,4,12,233,1,10,2,20160509,3.00,1,164,177,0
5671A185,6,25,2,4,3,3,10,153,2,2,2,20160412,6.50,2,55,185,0
56605557,5,33,2,2,4,15,41,143,1,2,1,20160317,9.00,4,15,140,0
56604F51,5,33,2,2,4,15,40,142,2,2,11,20160317,7.50,4,14,147,0
565FF561,5,7,2,2,3,3,8,190,2,8,10,20160512,6.50,12,13,145,0
55D5F230,5,43,2,1,4,15,74,390,2,8,2,20160106,4.00,0,23,182,0
55D6BD33,5,6,2,7,3,3,8,12,1,8,2,20160330,5.00,0,57,205,0
55D56993,5,1,1,4,3,3,8,162,1,10,11,20160205,2.50,0,29,165,0
55D7A969,5,1,2,2,4,4,9,167,2,8,1,20160111,5.00,0,66,218,0
55ED8363,5,10,2,2,3,3,10,15,2,2,2,20160220,9.00,0,22,121,0
55EC9626,5,16,2,4,3,3,10,104,2,9,4,20160206,3.00,6,2,267,0
55F3F715,5,3,2,5,3,3,8,25,2,2,9,20160302,9.00,3,21,37,0
55F43981,5,3,1,4,3,3,10,117,2,10,2,20160209,6.50,2,38,64,0
55F43E86,5,3,1,4,3,3,10,117,2,10,11,20160210,6.50,3,13,111,0
56514905,5,101,2,4,3,3,10,537,2,2,11,20160503,3.00,3,26,259,1
56511C60,5,16,2,4,4,4,9,26,2,9,2,20160324,2.50,11,24,337,0
5652EB23,5,53,2,1,3,3,8,215,2,8,2,20160330,3.00,17,19,171,0
5652FB39,5,53,2,1,3,3,8,215,2,8,2,20160329,5.00,16,68,115,0
56588961,5,9,2,2,4,4,12,155,1,2,2,20160502,8.00,8,71,318,0
5688FF67,5,9,2,1,4,4,9,211,2,8,5,20160414,4.00,4,20,276,1
5688EE50,5,9,2,1,4,4,9,211,2,8,11,20160415,3.00,5,8,188,0
56985088,5,52,2,1,4,4,12,214,1,9,5,20160510,3.00,2,69,80,0
5616B408,5,33,2,2,3,8,24,201,1,9,1,20160407,4.00,7,9,180,1
55CE5C88,5,25,2,7,3,3,10,153,2,2,2,20160219,9.00,0,25,201,0
56510A42,5,16,2,4,4,4,9,26,2,9,1,20160325,2.50,12,45,230,0
52694197,3,77,2,1,4,13,68,386,3,8,3,20150312,1.50,0,43,29,0
57E60315,5,7,2,5,3,3,8,190,1,2,9,20160714,13.00,0,2,0,0
56357278,5,13,2,2,3,3,8,108,1,8,2,20160315,8.00,2,42,186,0
5638C933,5,33,2,2,3,8,25,249,2,9,13,20160330,4.00,0,6,194,0
56374646,5,9,1,2,4,4,9,188,2,10,1,20160308,6.50,2,72,205,0
55D67662,5,72,1,4,3,3,8,12,2,10,8,20160127,2.50,0,34,217,0
55D71016,5,1,1,4,3,3,10,109,2,10,3,20151230,2.00,3,38,310,0
55BA4444,5,34,2,2,4,4,12,154,1,2,5,20160104,10.00,8,22,173,0
579A3C16,5,16,2,2,4,4,9,167,2,8,11,20160516,4.00,1,363,86,0
579A4F35,5,16,2,2,4,4,9,167,2,8,1,20160516,4.00,1,854,39,0
579A5945,5,16,2,2,4,4,9,167,2,8,11,20160516,4.00,1,885,56,0
579A6153,5,16,2,2,4,4,9,167,2,8,11,20160516,4.00,1,652,54,0
579A9A10,5,16,2,2,4,4,12,171,1,8,3,20160516,4.00,1,234,227,0
579ABD45,5,16,2,2,3,3,10,318,2,8,11,20160525,3.00,6,238,447,1
579ACC60,5,16,2,2,3,3,10,318,2,8,11,20160518,3.00,3,137,184,0
579ACF63,5,16,2,2,3,3,10,318,2,8,1,20160517,3.00,2,158,397,1
579A9000,5,7,2,2,4,4,12,171,1,8,11,20160516,6.50,1,472,129,0
57094606,5,13,2,2,4,4,12,77,1,9,3,20160629,6.50,52,0,2,0
570CD719,5,6,2,5,3,3,8,12,2,9,2,20160130,3.50,6,21,72,0
57098569,5,7,2,2,3,3,8,190,1,8,2,0,11.50,0,0,0,0
57099080,5,7,2,2,4,4,12,186,1,2,2,0,13.00,0,0,0,0
5709CA38,5,5,2,2,4,4,12,18,1,2,3,0,10.00,0,0,0,0
57095824,5,13,2,2,3,3,8,108,2,2,1,0,8.00,0,0,0,0
571B0650,5,5,1,4,4,4,12,406,1,10,8,20160422,3.00,0,83,614,1
571AF432,5,5,1,4,4,4,12,406,1,10,10,20160428,3.00,4,65,510,1
56EAC395,5,16,2,4,4,4,9,26,2,9,2,20160416,2.00,6,118,797,0
570CCD09,5,6,2,5,3,3,8,12,2,9,10,20160204,3.50,11,3,248,0
570CE129,5,6,2,5,3,3,8,12,1,9,11,20160204,3.50,11,9,165,0
5.71E+66,5,7,2,2,3,3,8,190,1,8,8,0,11.50,0,0,0,0
570CBB91,5,6,2,5,4,4,12,44,1,9,5,20160223,4.00,2,103,71,0
57099585,5,7,2,2,3,3,8,190,1,2,1,0,11.50,0,0,0,0
571BE371,5,13,2,2,4,4,12,46,1,2,1,0,6.50,0,0,0,0
56E95933,5,7,1,4,4,4,12,233,1,10,10,20160509,3.00,1,143,79,0
5.73E+50,5,33,2,2,4,15,40,159,2,8,1,20160307,5.00,1,36,121,0
56E98476,5,16,2,4,3,3,8,217,1,9,1,20160511,2.00,11,66,165,0
5702B828,5,7,2,5,4,4,12,186,1,2,2,20160318,13.00,0,23,386,1
573B3D97,5,118,2,2,4,15,48,436,1,8,13,0,3.50,0,0,0,0
56E95428,5,7,1,4,4,4,12,233,1,10,1,20160509,3.00,1,61,152,0
5733A250,5,33,2,2,4,15,40,159,2,8,1,20160311,5.00,5,26,57,0
5713E525,5,16,2,5,4,4,9,167,2,8,1,20160208,5.00,1,29,77,0
57166060,5,16,2,2,4,4,9,167,2,8,1,20160224,3.00,0,102,8,0
57164028,5,16,2,2,4,4,9,167,2,8,11,20160224,4.00,0,138,65,0
55BA9121,5,13,2,2,4,4,12,77,1,9,1,20160104,5.00,8,95,181,0
55C18F11,5,1,2,2,3,3,10,318,2,8,3,20160128,5.00,4,45,129,0
55DFE173,5,101,1,4,4,4,9,27,2,10,11,20160412,1.50,2,13,353,1
55E06000,5,80,2,1,4,15,48,359,1,8,8,20160131,3.50,0,0,133,0
