ID,SeasonCode,ProductCode,CycleCode,CountryCode,Biz_unit_Code,CatCode,SubCatCode,UnitBaseCode,GenderCode,GroupCode,ColourCode,First_Sale_Date,PVP,Dist_phase,Units_Sold,Stock
55D2E852,5,3,2,1,4,4,9,340,2,2,9,20151230,17.50,3,63,110
55CF1068,5,6,2,7,3,3,10,120,2,8,2,20160115,5.00,0,52,99
55D32816,5,6,2,7,4,4,9,276,2,2,2,20160115,6.50,0,67,180
55D2F060,5,3,2,1,3,3,11,450,1,2,2,20160104,11.50,4,31,316
55C41456,5,4,1,1,3,3,8,126,1,10,10,20151231,6.50,4,13,262
55D2C315,5,1,2,4,4,4,12,93,1,8,2,20160302,5.00,3,68,180
55D43E94,5,5,1,4,4,4,12,18,1,10,8,20160202,5.00,2,172,134
55D45921,5,6,1,4,4,4,12,154,1,10,2,20160211,6.50,11,46,478
55C50D05,5,4,2,1,3,3,10,55,2,8,2,20160107,9.00,0,47,247
55C42472,5,4,2,1,3,3,8,126,1,8,1,20160109,9.00,0,16,169
55C4D044,5,30,2,4,3,8,24,80,1,9,2,20160115,3.50,0,118,114
55D2DD41,5,1,2,4,4,4,12,93,1,8,8,20160311,5.00,12,81,49
55C43E98,5,2,2,7,4,4,9,45,2,8,2,20160330,6.50,31,4,73
55CF9298,5,3,2,7,4,4,9,343,2,2,2,20160104,9.00,4,110,102
55CECA98,5,6,2,2,3,3,11,107,2,2,11,20160126,8.00,0,156,18
55DA0674,5,2,2,7,3,3,10,98,2,8,2,20160125,6.50,1,41,114
55C37597,5,13,2,2,3,3,8,108,2,2,1,20160105,8.00,9,24,127
55C38917,5,10,2,2,3,3,11,75,1,2,1,20160213,8.00,6,19,197
55CF8888,6,6,1,4,3,3,10,474,2,10,2,20160108,5.00,0,47,269
55E14C36,5,82,2,1,3,8,16,82,1,9,1,20160104,5.50,4,102,140
55E3F214,5,3,2,5,4,4,9,116,2,2,2,20160104,11.50,4,84,190
55E23670,5,3,1,5,3,3,6,10,1,10,8,20160109,6.50,0,36,79
560BA173,5,6,1,1,3,3,8,457,1,10,2,20160302,5.00,3,39,95
5606C832,5,83,2,1,4,15,33,378,1,9,13,20160224,3.00,3,1,176
55EA2399,5,33,2,1,4,15,41,143,1,8,2,20160302,9.00,3,7,130
56049A74,5,64,2,1,3,8,37,135,1,8,2,20160312,1.50,0,58,16
5621EE82,5,16,2,4,4,4,9,26,2,8,11,20160509,5.00,1,219,197
56672096,5,33,2,2,4,15,40,159,2,8,1,20160401,6.50,1,12,61
55FBAD89,5,83,2,5,3,8,37,365,1,8,13,20160330,3.00,0,13,6
55C77B27,5,13,2,2,3,3,8,108,1,8,2,20151230,6.50,3,28,141
55C73D65,5,4,2,4,4,4,12,152,1,9,8,20160122,8.00,0,33,113
55C63E10,5,22,2,7,4,4,12,86,1,2,8,20160104,6.50,8,10,333
55FB5D09,5,7,2,5,3,3,6,13,1,2,8,20160314,13.00,1,107,117
55FE7602,5,6,2,4,3,3,11,431,2,8,11,20160301,4.00,2,49,69
55FD9F87,5,7,2,4,3,3,8,231,1,2,8,20160320,10.00,7,88,206
55EA9E22,5,25,2,7,3,3,8,441,1,2,2,20160218,10.00,0,58,76
55EAEC00,5,4,2,1,3,3,8,126,2,2,9,20160126,10.00,0,53,138
5604A282,5,64,2,1,4,15,33,439,1,8,2,20160311,1.50,0,73,12
55D9CE18,5,6,2,7,4,4,9,276,2,8,11,20160216,6.50,2,106,100
55D9E238,5,6,2,7,4,4,9,276,2,8,2,20160215,6.50,1,159,74
55E59432,5,1,2,5,3,3,8,459,1,2,2,20151231,8.00,4,27,221
55E11379,5,33,2,1,3,8,24,250,1,8,1,20160114,6.50,0,9,150
55E2A177,5,1,2,4,3,3,10,109,2,8,1,20151230,3.00,3,53,161
55E1B541,5,33,2,2,3,8,24,201,1,8,2,0,6.50,0,10,101
55E47646,5,3,2,4,3,3,8,25,1,9,2,20160126,6.50,2,47,97
55E21335,6,3,1,5,3,3,11,102,2,10,2,20160105,9.00,9,82,175
55E22452,5,1,2,5,3,3,11,458,1,2,2,20160118,10.00,0,10,93
56115432,5,16,2,4,4,15,40,247,2,9,2,20160407,3.00,4,23,70
56112383,5,10,2,2,4,4,9,14,2,2,11,20160318,8.00,0,63,154
55FE7E10,5,6,2,4,3,3,11,431,1,8,11,20160229,4.00,1,54,95
55FD9375,5,3,2,4,3,3,6,463,1,2,1,20160210,8.00,3,27,156
5602A876,5,10,2,2,3,3,11,75,1,9,2,20160225,5.00,0,36,159
55E33B31,5,1,2,4,3,3,8,162,1,2,1,0,5.00,0,0,0
562D1E46,5,16,2,2,3,3,10,318,2,8,3,20160331,5.00,0,64,46
55FF4A14,5,4,2,4,4,4,9,54,2,10,2,20160202,7.50,2,30,145
55FF5424,5,4,1,4,3,3,10,55,2,10,3,20160309,6.50,0,26,215
55FC0E86,5,1,2,4,3,3,10,109,2,2,2,0,4.00,0,0,0
55FB5298,5,3,2,5,3,3,6,10,1,2,2,20160229,7.50,1,40,95
566E9606,5,9,2,1,3,3,10,241,2,2,11,20160305,8.00,6,71,84
566E8F99,5,9,2,1,3,3,10,241,2,2,2,20160308,8.00,2,127,85
56274347,5,33,2,1,3,8,25,249,2,8,2,20160413,6.50,3,50,43
56C9AD25,5,14,2,4,3,3,8,217,1,9,2,20160427,3.00,0,97,210
56C9A820,5,14,2,4,3,3,8,217,1,9,2,20160426,3.00,0,105,173
55EA1787,5,5,2,2,4,4,12,18,1,2,2,20160202,9.00,9,82,195
56B74008,5,16,1,4,3,3,8,217,2,10,8,20160229,1.50,8,13,85
56B72581,5,16,1,4,3,3,8,217,2,10,2,20160305,1.50,13,34,113
56B73799,5,16,1,4,3,3,8,217,1,10,2,20160227,1.50,6,9,244
56B75933,5,16,1,4,3,3,8,217,2,10,10,20160228,1.50,7,7,122
56D00953,5,90,1,4,3,3,10,213,2,9,2,0,2.50,0,0,0
56D06B51,5,24,1,4,3,3,8,223,1,10,2,20160510,1.50,10,90,233
56D00347,5,90,1,4,3,3,10,213,2,9,3,0,2.50,0,0,0
562D1234,5,9,2,2,4,4,12,175,1,8,8,20160308,5.00,9,79,40
57E60E26,5,7,2,5,4,4,12,186,1,2,2,20160701,15.00,2,0,1
57E60820,5,7,2,5,4,4,12,186,1,2,3,0,15.00,0,0,0
579A3E18,5,16,2,2,4,4,9,167,2,8,2,20160516,4.00,1,838,54
579AC553,5,16,2,2,3,3,10,318,2,8,4,20160516,3.00,1,158,359
56F8CD89,5,87,2,4,3,3,8,407,2,8,2,20160512,5.00,4,48,276
5756D763,5,9,2,1,3,3,10,241,2,8,2,0,6.50,0,0,0
571B0B55,5,5,1,4,4,4,12,406,1,10,2,20160426,3.00,2,102,626
571B2F91,5,9,1,4,4,4,12,222,1,10,5,20160509,3.00,1,135,388
571B6141,5,9,2,4,3,3,8,538,1,10,4,20160510,3.00,2,97,44
571B7F71,5,5,2,2,4,4,12,18,1,2,1,0,9.00,0,0,0
56DEBE18,5,16,2,2,3,3,8,170,1,8,1,20160330,4.00,3,91,46
56DEC323,5,16,2,2,3,3,8,170,2,8,2,20160331,4.00,4,36,141
56DEC929,5,16,2,2,3,3,8,170,1,8,1,20160331,4.00,4,59,75
5.76E+10,5,9,2,1,4,4,9,188,2,2,9,20160608,8.00,0,0,1
571BCF51,5,13,2,2,3,3,8,108,2,8,15,0,6.50,0,0,0
571ACC92,5,9,2,4,4,4,12,155,1,8,2,20160318,8.00,0,40,336
5740F157,5,33,2,2,3,8,24,250,1,8,11,20160313,5.00,7,26,299
57407C40,5,1,2,5,4,4,12,171,1,8,2,20160301,5.00,1,43,217
57074896,5,13,2,2,4,4,12,77,1,9,1,0,6.50,0,0,0
5740F662,5,33,2,2,4,15,41,163,1,8,11,20160308,6.50,2,21,308
57406517,5,22,2,5,4,4,12,171,1,8,2,20160301,7.50,1,84,150
57073D85,5,13,2,2,4,4,12,77,1,9,3,0,6.50,0,0,0
5704D367,5,83,2,5,3,8,37,365,1,8,13,20160412,3.50,0,112,57
5702D456,5,7,2,5,3,3,8,231,1,8,8,20160315,10.00,2,130,161
5702B222,5,7,2,5,4,4,12,233,1,2,9,20160314,10.00,1,142,204
580A7949,5,16,2,5,4,4,12,46,1,9,8,20160502,3.00,2,255,184
580A8157,5,16,2,5,4,4,12,46,1,9,2,20160503,3.00,0,270,266
580A8D69,5,16,2,5,4,4,12,46,1,9,1,20160502,3.00,2,408,80
580A9678,5,16,2,5,4,4,12,46,1,9,13,20160502,3.00,2,343,117
580AA492,5,16,2,5,3,3,10,104,2,8,3,20160510,3.00,10,161,66
580AA997,5,16,2,5,3,3,10,104,2,8,1,20160507,3.00,7,97,161
580AAF03,5,16,2,5,3,3,10,104,2,8,2,20160509,3.00,9,130,220
580AB408,5,16,2,5,3,3,8,217,1,8,1,20160502,3.00,8,90,310
580AB913,5,16,2,5,3,3,8,217,1,8,2,20160505,3.00,0,53,344
580ABE18,5,16,2,5,3,3,8,217,1,8,1,20160502,3.00,8,77,274
58862105,5,6,2,5,3,3,11,431,2,8,11,20160510,5.00,2,86,439
57771113,5,8,2,5,3,3,8,25,1,8,8,0,6.50,0,0,0
57168D05,5,36,2,2,3,3,10,492,2,8,11,20160225,8.00,0,53,319
5714B129,5,16,2,2,3,3,8,170,1,8,1,20160224,3.00,0,48,156
57162804,5,16,2,2,4,4,9,167,2,8,1,20160224,4.00,0,188,39
57135480,5,16,2,5,3,3,8,217,1,8,8,20160331,4.00,4,17,220
578BFC68,5,92,2,5,3,8,15,552,2,8,2,20160601,3.00,24,0,194
570D5141,5,64,2,5,4,15,73,338,2,8,11,20160225,1.00,0,73,158
57146149,5,16,2,2,4,4,12,171,1,8,2,20160224,4.00,0,72,241
57136395,5,16,2,5,3,3,8,217,1,8,2,20160328,4.00,1,16,405
57167177,5,36,2,2,4,4,9,323,2,8,11,20160225,8.00,0,47,89
57165650,5,16,2,2,4,4,9,167,2,8,11,20160224,3.00,0,118,19
5713F642,5,16,2,5,4,4,9,167,2,8,2,20160210,5.00,3,38,77
55C84F39,5,30,2,4,3,8,25,81,2,9,2,20160115,3.50,0,169,60
55DF8985,5,101,1,4,3,3,10,537,2,10,2,20160405,1.50,23,18,213
55DF9F07,5,6,1,1,3,3,11,427,1,10,4,20160219,6.50,0,23,117
55E79C52,5,66,2,4,3,3,10,213,2,9,4,0,5.00,0,0,0
55F06804,5,1,1,4,3,3,10,109,2,10,4,20160202,2.50,2,30,138
55F19A10,5,41,1,1,3,8,37,370,1,10,2,20160121,2.00,0,23,9
560B6008,5,9,2,7,3,3,8,498,1,2,2,20160229,8.00,1,67,70
56102A34,5,9,2,1,4,4,9,243,2,8,11,20160406,6.50,3,26,238
56780D29,5,24,2,2,4,4,12,193,1,8,8,20160328,5.00,1,74,232
55EAF105,5,4,2,1,4,4,12,152,1,2,8,20160225,15.00,4,23,189
55D44E10,5,5,1,4,4,4,12,18,1,10,2,20160203,5.00,3,68,303
55CF4723,5,5,1,4,3,3,8,59,2,10,1,20151230,5.00,0,40,200
55EB4185,5,3,2,7,4,4,9,343,2,2,2,20160202,9.00,2,59,99
565A3690,5,33,2,1,4,15,40,159,2,8,2,20160509,6.50,1,55,155
55CC6383,5,1,2,4,4,4,12,93,1,9,2,20160103,4.00,3,93,207
55C9B800,5,33,2,2,4,15,40,142,2,9,1,20151230,6.50,0,17,98
55CC3638,5,1,2,4,4,4,9,95,2,8,2,20151230,4.00,3,141,99
55CB0129,5,45,2,1,4,15,43,164,2,8,1,20160115,4.50,0,51,117
55CA4844,5,33,2,2,4,15,40,142,2,8,2,20151229,8.00,0,25,283
56898298,5,53,2,1,3,3,8,215,1,8,1,20160503,5.00,3,109,126
55DFDD69,5,101,1,4,4,4,9,27,2,10,1,20160412,1.50,2,40,456
55E00913,5,101,1,4,4,4,9,27,2,10,5,20160412,1.50,2,22,266
55DF6145,5,1,2,4,3,3,10,109,2,2,9,20160218,5.00,0,42,126
565EB642,5,16,2,4,4,4,12,46,1,9,1,20160407,3.00,7,168,14
56C12E50,5,28,2,1,4,13,46,468,1,10,8,0,4.00,0,0,0
55E43F91,5,1,2,4,3,3,6,489,1,8,1,20160104,6.50,8,29,233
55EAE795,5,4,2,1,3,3,8,126,1,2,2,20160202,11.50,9,23,124
55E3E399,6,1,1,4,4,4,9,348,2,10,2,20160104,5.00,4,94,293
55E43480,5,1,1,4,3,3,10,344,2,10,2,20160107,5.00,11,35,287
5604EC56,5,9,2,4,3,3,10,241,2,8,2,20160405,6.50,2,23,248
56D81614,5,34,2,2,3,3,8,242,2,2,2,20160509,8.00,9,21,295
573B0440,5,43,2,1,4,15,72,337,1,8,10,20160315,3.00,2,48,181
573AFB31,5,118,2,2,4,15,48,436,1,8,13,0,3.50,0,0,0
56E94008,5,7,1,4,4,4,12,233,1,10,8,20160509,3.00,1,168,272
56E7DC52,5,91,2,1,4,4,9,340,2,2,2,0,10.00,0,0,0
56E92682,5,7,1,4,4,4,12,233,1,10,8,20160509,3.00,1,207,87
56E92C88,5,7,1,4,4,4,12,233,1,10,2,20160509,3.00,1,133,432
56E93800,5,7,1,4,4,4,12,233,1,10,2,20160509,3.00,1,164,177
5671A185,6,25,2,4,3,3,10,153,2,2,2,20160412,6.50,2,55,185
56605557,5,33,2,2,4,15,41,143,1,2,1,20160317,9.00,4,15,140
56604F51,5,33,2,2,4,15,40,142,2,2,11,20160317,7.50,4,14,147
565FF561,5,7,2,2,3,3,8,190,2,8,10,20160512,6.50,12,13,145
55D5F230,5,43,2,1,4,15,74,390,2,8,2,20160106,4.00,0,23,182
55D6BD33,5,6,2,7,3,3,8,12,1,8,2,20160330,5.00,0,57,205
55D56993,5,1,1,4,3,3,8,162,1,10,11,20160205,2.50,0,29,165
55D7A969,5,1,2,2,4,4,9,167,2,8,1,20160111,5.00,0,66,218
55ED8363,5,10,2,2,3,3,10,15,2,2,2,20160220,9.00,0,22,121
55EC9626,5,16,2,4,3,3,10,104,2,9,4,20160206,3.00,6,2,267
55F3F715,5,3,2,5,3,3,8,25,2,2,9,20160302,9.00,3,21,37
55F43981,5,3,1,4,3,3,10,117,2,10,2,20160209,6.50,2,38,64
55F43E86,5,3,1,4,3,3,10,117,2,10,11,20160210,6.50,3,13,111
56514905,5,101,2,4,3,3,10,537,2,2,11,20160503,3.00,3,26,259
56511C60,5,16,2,4,4,4,9,26,2,9,2,20160324,2.50,11,24,337
5652EB23,5,53,2,1,3,3,8,215,2,8,2,20160330,3.00,17,19,171
5652FB39,5,53,2,1,3,3,8,215,2,8,2,20160329,5.00,16,68,115
56588961,5,9,2,2,4,4,12,155,1,2,2,20160502,8.00,8,71,318
5688FF67,5,9,2,1,4,4,9,211,2,8,5,20160414,4.00,4,20,276
5688EE50,5,9,2,1,4,4,9,211,2,8,11,20160415,3.00,5,8,188
56985088,5,52,2,1,4,4,12,214,1,9,5,20160510,3.00,2,69,80
5616B408,5,33,2,2,3,8,24,201,1,9,1,20160407,4.00,7,9,180
55CE5C88,5,25,2,7,3,3,10,153,2,2,2,20160219,9.00,0,25,201
56510A42,5,16,2,4,4,4,9,26,2,9,1,20160325,2.50,12,45,230
52694197,3,77,2,1,4,13,68,386,3,8,3,20150312,1.50,0,43,29
57E60315,5,7,2,5,3,3,8,190,1,2,9,20160714,13.00,0,2,0
56357278,5,13,2,2,3,3,8,108,1,8,2,20160315,8.00,2,42,186
5638C933,5,33,2,2,3,8,25,249,2,9,13,20160330,4.00,0,6,194
56374646,5,9,1,2,4,4,9,188,2,10,1,20160308,6.50,2,72,205
55D67662,5,72,1,4,3,3,8,12,2,10,8,20160127,2.50,0,34,217
55D71016,5,1,1,4,3,3,10,109,2,10,3,20151230,2.00,3,38,310
55BA4444,5,34,2,2,4,4,12,154,1,2,5,20160104,10.00,8,22,173
579A3C16,5,16,2,2,4,4,9,167,2,8,11,20160516,4.00,1,363,86
579A4F35,5,16,2,2,4,4,9,167,2,8,1,20160516,4.00,1,854,39
579A5945,5,16,2,2,4,4,9,167,2,8,11,20160516,4.00,1,885,56
579A6153,5,16,2,2,4,4,9,167,2,8,11,20160516,4.00,1,652,54
579A9A10,5,16,2,2,4,4,12,171,1,8,3,20160516,4.00,1,234,227
579ABD45,5,16,2,2,3,3,10,318,2,8,11,20160525,3.00,6,238,447
579ACC60,5,16,2,2,3,3,10,318,2,8,11,20160518,3.00,3,137,184
579ACF63,5,16,2,2,3,3,10,318,2,8,1,20160517,3.00,2,158,397
579A9000,5,7,2,2,4,4,12,171,1,8,11,20160516,6.50,1,472,129
57094606,5,13,2,2,4,4,12,77,1,9,3,20160629,6.50,52,0,2
570CD719,5,6,2,5,3,3,8,12,2,9,2,20160130,3.50,6,21,72
57098569,5,7,2,2,3,3,8,190,1,8,2,0,11.50,0,0,0
57099080,5,7,2,2,4,4,12,186,1,2,2,0,13.00,0,0,0
5709CA38,5,5,2,2,4,4,12,18,1,2,3,0,10.00,0,0,0
57095824,5,13,2,2,3,3,8,108,2,2,1,0,8.00,0,0,0
571B0650,5,5,1,4,4,4,12,406,1,10,8,20160422,3.00,0,83,614
571AF432,5,5,1,4,4,4,12,406,1,10,10,20160428,3.00,4,65,510
56EAC395,5,16,2,4,4,4,9,26,2,9,2,20160416,2.00,6,118,797
570CCD09,5,6,2,5,3,3,8,12,2,9,10,20160204,3.50,11,3,248
570CE129,5,6,2,5,3,3,8,12,1,9,11,20160204,3.50,11,9,165
5.71E+66,5,7,2,2,3,3,8,190,1,8,8,0,11.50,0,0,0
570CBB91,5,6,2,5,4,4,12,44,1,9,5,20160223,4.00,2,103,71
57099585,5,7,2,2,3,3,8,190,1,2,1,0,11.50,0,0,0
571BE371,5,13,2,2,4,4,12,46,1,2,1,0,6.50,0,0,0
56E95933,5,7,1,4,4,4,12,233,1,10,10,20160509,3.00,1,143,79
5.73E+50,5,33,2,2,4,15,40,159,2,8,1,20160307,5.00,1,36,121
56E98476,5,16,2,4,3,3,8,217,1,9,1,20160511,2.00,11,66,165
5702B828,5,7,2,5,4,4,12,186,1,2,2,20160318,13.00,0,23,386
573B3D97,5,118,2,2,4,15,48,436,1,8,13,0,3.50,0,0,0
56E95428,5,7,1,4,4,4,12,233,1,10,1,20160509,3.00,1,61,152
5733A250,5,33,2,2,4,15,40,159,2,8,1,20160311,5.00,5,26,57
5713E525,5,16,2,5,4,4,9,167,2,8,1,20160208,5.00,1,29,77
57166060,5,16,2,2,4,4,9,167,2,8,1,20160224,3.00,0,102,8
57164028,5,16,2,2,4,4,9,167,2,8,11,20160224,4.00,0,138,65
55BA9121,5,13,2,2,4,4,12,77,1,9,1,20160104,5.00,8,95,181
55C18F11,5,1,2,2,3,3,10,318,2,8,3,20160128,5.00,4,45,129
55DFE173,5,101,1,4,4,4,9,27,2,10,11,20160412,1.50,2,13,353
55E06000,5,80,2,1,4,15,48,359,1,8,8,20160131,3.50,0,0,133
55DFAA18,5,6,2,7,3,3,8,457,1,2,8,20160227,9.00,0,10,199
55E7A359,5,66,2,4,3,3,10,213,2,9,11,0,5.00,0,0,0
56356666,5,13,2,2,3,3,8,108,1,8,1,20160315,8.00,9,86,175
56358799,5,7,2,2,3,3,8,190,1,8,10,20160323,8.00,0,20,244
56355D57,5,13,2,2,3,3,8,108,1,8,2,20160315,8.00,2,38,216
55E71012,5,30,2,1,3,8,24,80,2,8,2,20160205,5.00,5,16,108
55F1EB91,5,107,2,1,4,15,48,434,1,8,8,20160116,6.50,0,37,156
56E37A30,5,9,2,7,4,4,12,222,1,9,5,20160505,4.00,0,139,311
56F54F95,5,15,2,4,4,4,9,27,2,9,2,20160524,3.00,5,66,357
56F5BB03,5,7,1,4,3,3,8,231,2,10,2,20160507,3.00,7,27,311
52694F11,3,77,2,1,4,13,68,315,3,8,8,20150313,1.50,0,82,29
52698F75,3,75,2,1,4,13,68,387,3,8,8,20150314,2.00,0,44,37
56408F23,5,19,2,1,3,8,15,38,2,8,2,20160422,6.50,5,34,81
5609F848,5,50,2,1,3,8,15,540,2,8,1,20160205,8.00,0,63,26
565C9698,5,33,2,1,4,15,41,163,1,8,1,20160425,6.50,8,12,131
565BF941,5,6,2,4,4,4,12,44,1,9,2,20160419,2.50,2,57,266
565D8234,5,16,2,2,3,3,10,318,2,8,11,20160405,5.00,5,10,160
565D7D29,5,16,2,2,3,3,10,318,2,8,11,20160405,5.00,5,20,210
55CA1593,5,45,2,1,4,15,43,435,2,8,13,20160104,4.00,4,15,204
5606D747,5,84,2,1,4,15,33,378,1,8,13,20160228,5.00,7,1,271
56068B71,5,6,1,4,3,3,6,79,1,10,2,20160216,3.00,2,50,99
55DB2D69,5,92,2,1,4,15,43,164,2,8,1,20160209,4.00,2,36,71
56453F23,5,7,2,2,3,3,6,13,1,2,10,20160317,7.50,4,13,138
565F7129,5,16,2,4,3,3,10,104,2,8,9,20160329,3.00,2,30,265
5605D185,5,34,2,1,3,3,11,105,1,2,2,20160313,9.00,14,59,26
580AC323,5,16,2,5,3,3,8,217,1,8,2,20160502,3.00,8,84,324
55BFC452,5,64,2,1,3,8,36,134,2,8,2,20160224,2.50,0,68,79
55CABE62,5,17,2,2,4,15,41,445,1,8,2,20160201,9.00,1,24,146
565EDD81,5,14,2,4,4,4,9,26,2,9,2,20160426,3.00,0,365,467
565DB989,5,16,2,4,4,4,9,26,2,9,2,20160328,2.50,1,362,298
55DF9395,5,6,1,1,3,3,11,427,1,10,11,20160220,6.50,0,28,159
55DFF997,5,101,1,4,4,4,9,27,2,10,11,20160412,1.50,2,17,284
568F3557,5,9,2,1,4,4,9,211,2,8,11,20160330,5.00,3,32,159
568DD404,5,10,2,2,4,4,9,14,2,2,2,20160324,9.00,0,59,287
55DFF088,5,101,1,4,4,4,9,27,2,10,12,20160415,1.50,5,23,373
55E07218,5,44,2,1,4,15,48,359,1,8,1,20160215,5.00,1,39,241
5756C040,5,9,2,1,3,3,10,241,2,8,9,20160725,8.00,0,0,0
57570812,5,9,2,1,4,4,9,188,2,2,1,20160626,8.00,40,1,1
5756CC52,5,9,2,1,3,3,10,241,2,8,12,0,6.50,0,0,0
571C4266,5,5,2,2,3,3,8,59,2,2,14,20160728,9.00,17,0,0
571B6747,5,9,2,4,3,3,8,538,1,10,10,20160510,3.00,2,45,145
5702C137,5,87,2,5,4,4,12,539,1,2,2,20160315,13.00,2,150,450
565EEF99,5,14,2,4,4,4,9,26,2,9,12,20160428,3.00,4,147,630
565DB080,5,16,2,4,4,4,9,26,2,9,5,20160329,2.50,2,104,436
565D9149,5,16,2,4,4,4,9,26,2,9,1,20160324,2.50,0,240,635
5686D311,6,6,2,1,3,3,10,153,2,2,2,20160329,9.00,2,22,256
56279C36,5,16,2,4,4,4,12,46,1,8,1,20160307,5.00,1,221,80
56098F43,5,34,2,5,3,3,6,381,1,2,2,20160314,10.00,1,171,58
56099650,5,3,1,4,3,3,8,25,1,10,1,20160307,5.00,1,130,152
56275D73,5,33,2,1,3,8,24,201,1,8,2,20160411,6.50,1,41,29
56276379,5,33,2,1,3,8,24,201,1,8,2,20160414,6.50,4,47,51
56277193,5,33,2,1,3,8,24,250,1,8,2,20160403,6.50,3,15,237
568F9B59,5,9,2,1,4,4,9,211,2,8,5,20160328,5.00,1,40,155
55DFFF03,5,101,1,4,4,4,9,27,2,10,2,20160412,1.50,2,20,667
55EAFA14,5,4,2,1,4,4,12,152,1,2,2,20160218,15.00,0,28,125
55DDDA54,5,83,2,1,3,8,37,365,1,9,13,20160106,3.50,0,16,95
56B75125,5,16,1,4,3,3,8,217,2,10,2,20160309,1.50,17,27,231
55C9AA86,5,33,2,2,3,8,24,201,1,8,1,0,6.50,0,0,0
568F4068,5,9,2,1,4,4,9,211,2,8,2,20160502,5.00,8,46,115
56272820,5,33,2,1,3,8,25,249,2,8,1,20160417,5.00,7,11,266
5609D311,5,13,2,2,3,3,8,108,2,9,2,20160301,5.00,2,42,81
56094468,5,7,2,1,3,3,8,190,2,2,1,20160318,11.50,0,255,53
568F5C96,5,9,2,1,4,4,9,211,2,8,8,20160328,5.00,1,74,100
568F6404,5,9,2,1,4,4,9,211,2,8,2,20160331,6.50,4,27,246
55CF0658,5,3,2,7,3,3,10,121,2,2,2,20160205,8.00,5,13,129
562D0218,5,9,2,2,4,4,12,175,1,8,10,20160305,5.00,6,56,96
55D9C509,5,6,2,7,4,4,9,276,2,8,11,20160215,6.50,1,71,163
55D6E371,5,2,1,4,4,4,9,100,2,10,2,20160125,3.00,1,49,295
56D06040,5,24,1,4,3,3,8,223,1,10,2,20160506,1.50,6,74,304
5652F331,5,53,2,1,3,3,8,215,1,8,2,20160328,5.00,15,28,167
5652EF27,5,53,2,1,3,3,8,215,1,8,2,20160329,3.00,16,36,209
56573622,5,7,2,1,4,4,12,186,1,2,2,20160329,9.00,2,98,305
56015F47,5,53,2,1,3,3,8,215,1,8,1,20160311,5.00,0,80,219
5698D218,5,44,2,1,3,3,8,215,1,8,2,20160512,3.00,12,57,263
55F99B59,5,7,2,4,3,3,8,231,1,2,11,20160203,8.00,3,19,248
55F97C28,5,1,2,4,3,3,8,150,2,2,11,20160202,5.00,9,33,119
56375864,5,9,1,2,3,3,10,241,2,10,2,20160319,5.00,6,94,293
56200189,5,16,2,4,3,3,10,104,2,9,5,20160324,2.00,0,63,39
5612BE94,5,7,2,2,3,3,8,190,2,2,1,20160322,9.00,0,67,119
56274953,5,33,2,1,3,8,24,201,1,8,1,20160412,5.00,2,11,198
566F8F55,5,2,2,7,3,3,10,112,2,2,2,20160307,5.00,1,134,36
5.66E+94,5,9,2,7,4,4,9,246,2,8,11,20160503,6.50,9,98,175
565D4977,5,16,2,2,4,4,12,171,1,8,1,20160303,4.00,4,144,37
5698F755,5,53,2,1,3,3,8,215,2,8,10,20160510,5.00,10,27,195
55BFCF63,5,64,2,1,3,8,37,437,1,8,13,20160225,3.00,0,99,37
55BFC957,5,64,2,1,3,8,37,135,1,8,11,20160224,2.50,0,31,159
5659A343,5,9,2,7,3,3,10,241,2,2,11,20160501,5.00,7,32,318
567CBB27,5,10,2,1,3,3,10,15,2,2,1,20160310,6.50,0,35,160
56E38A46,5,9,2,7,4,4,12,222,1,9,1,20160505,4.00,0,117,364
56E23E14,5,24,1,4,4,4,12,46,1,10,2,20160503,3.00,3,127,238
56E24117,5,24,1,4,4,4,12,46,1,10,10,20160502,3.00,2,65,177
56E25840,5,24,1,4,4,4,12,46,1,10,1,20160502,3.00,2,142,153
5.75E+86,6,36,2,7,4,4,12,122,1,9,11,20160318,7.50,12,34,359
57511690,6,36,2,7,4,4,12,122,1,9,8,20160313,7.50,7,51,267
56E02779,5,24,1,4,4,4,12,193,1,10,8,20160418,1.50,0,56,374
56DFE109,5,36,2,4,3,3,11,414,2,8,12,20160511,6.50,11,60,121
56DFFB35,5,34,2,5,4,4,12,60,1,2,2,20160215,13.00,1,72,218
56E02072,5,24,1,4,4,4,12,193,1,10,8,20160422,1.50,0,59,445
56E03088,5,24,1,4,4,4,12,193,1,10,10,20160507,1.50,0,73,431
56E37828,5,9,2,7,4,4,12,222,1,9,2,20160502,4.00,0,137,97
56E25032,5,24,1,4,4,4,12,46,1,10,8,20160502,3.00,2,170,153
5293C581,3,77,2,1,4,13,68,385,3,8,13,20150312,0.50,0,276,74
5698BE98,5,44,2,1,3,3,8,215,1,8,2,20160508,3.00,8,27,306
56C12C48,5,28,2,1,4,13,46,468,1,10,5,0,4.00,0,0,0
563FED61,5,33,2,2,4,15,40,142,1,9,2,20160511,5.00,3,31,29
56517347,5,9,1,2,3,3,11,465,1,10,11,20160319,3.00,0,11,65
56529941,5,24,1,4,3,3,8,223,2,10,2,20160329,2.50,16,28,314
5690C254,5,16,1,4,4,4,12,46,1,10,5,20160227,1.50,6,42,146
